_id,userId,timestamp,correct.answers,total.answers,accuracy.rate,test_time,time_1,symbol_1,time_2,symbol_2,time_3,symbol_3,time_4,symbol_4,time_5,symbol_5,time_6,symbol_6,time_7,symbol_7,time_8,symbol_8,time_9,symbol_9,time_10,symbol_10,time_11,symbol_11,time_12,symbol_12,time_13,symbol_13,time_14,symbol_14,time_15,symbol_15,time_16,symbol_16,time_17,symbol_17,time_18,symbol_18,time_19,symbol_19,time_20,symbol_20,time_21,symbol_21,time_22,symbol_22,time_23,symbol_23,time_24,symbol_24,time_25,symbol_25,time_26,symbol_26,time_27,symbol_27,time_28,symbol_28,time_29,symbol_29,time_30,symbol_30,time_31,symbol_31,time_32,symbol_32,time_33,symbol_33,time_34,symbol_34,time_35,symbol_35,time_36,symbol_36,time_37,symbol_37,time_38,symbol_38,time_39,symbol_39,time_40,symbol_40,time_41,symbol_41,time_42,symbol_42,time_43,symbol_43,time_44,symbol_44,time_45,symbol_45,time_46,symbol_46,time_47,symbol_47,time_48,symbol_48,time_49,symbol_49,time_50,symbol_50,time_51,symbol_51,time_52,symbol_52,time_53,symbol_53,time_54,symbol_54,time_55,symbol_55,time_56,symbol_56,time_57,symbol_57,time_58,symbol_58,time_59,symbol_59,time_60,symbol_60,time_61,symbol_61,avg_test,avg_test_ms,hour,day,moment,ms,distract_points,response_ms_med
zeGkDMkCDbQTzDYZ5,cNwvGSE25coxwFsfo,2017-07-04 11:42:57.465,49,49,1.0,0 days 00:01:27.315000000,0 days 00:00:01.689000000,square,0 days 00:00:01.583000000,star,0 days 00:00:02.036000000,inf,0 days 00:00:01.915000000,window,0 days 00:00:01.880000000,plus,0 days 00:00:01.752000000,inf,0 days 00:00:02.035000000,hamburger,0 days 00:00:01.768000000,star,0 days 00:00:02.196000000,triangle,0 days 00:00:01.701000000,square,0 days 00:00:01.688000000,triangle,0 days 00:00:01.546000000,circle,0 days 00:00:01.802000000,inf,0 days 00:00:02.299000000,square,0 days 00:00:01.916000000,triangle,0 days 00:00:01.486000000,star,0 days 00:00:01.567000000,inf,0 days 00:00:02.017000000,mult,0 days 00:00:01.597000000,star,0 days 00:00:01.801000000,triangle,0 days 00:00:02.401000000,star,0 days 00:00:01.231000000,triangle,0 days 00:00:01.938000000,hamburger,0 days 00:00:01.748000000,mult,0 days 00:00:03.083000000,plus,0 days 00:00:01.516000000,mult,0 days 00:00:01.417000000,plus,0 days 00:00:01.685000000,inf,0 days 00:00:02.832000000,mult,0 days 00:00:02.519000000,star,0 days 00:00:01.848000000,square,0 days 00:00:02.399000000,circle,0 days 00:00:01.367000000,plus,0 days 00:00:01.467000000,mult,0 days 00:00:01.272000000,star,0 days 00:00:02.062000000,mult,0 days 00:00:01.635000000,window,0 days 00:00:01.465000000,mult,0 days 00:00:01.617000000,hamburger,0 days 00:00:02.682000000,plus,0 days 00:00:01.635000000,mult,0 days 00:00:01.250000000,window,0 days 00:00:01.300000000,circle,0 days 00:00:01.802000000,mult,0 days 00:00:01.333000000,square,0 days 00:00:01.381000000,circle,0 days 00:00:01.552000000,hamburger,0 days 00:00:01.800000000,plus,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.547469387,3547,11,2017-07-04,11:42:57.465000,1.0,1,1724.5
fbCu4s3n9NNmnEdwy,Ls3zGvJ7wv3w3m665,2017-07-04 14:27:28.974,44,44,1.0,0 days 00:01:28.595000000,0 days 00:00:02.772000000,mult,0 days 00:00:02.343000000,square,0 days 00:00:01.678000000,triangle,0 days 00:00:01.870000000,window,0 days 00:00:01.763000000,circle,0 days 00:00:01.723000000,square,0 days 00:00:01.906000000,star,0 days 00:00:02.021000000,plus,0 days 00:00:01.406000000,hamburger,0 days 00:00:01.987000000,inf,0 days 00:00:01.760000000,circle,0 days 00:00:03.083000000,mult,0 days 00:00:01.558000000,plus,0 days 00:00:01.728000000,triangle,0 days 00:00:02.761000000,inf,0 days 00:00:02.014000000,plus,0 days 00:00:01.971000000,star,0 days 00:00:02.258000000,mult,0 days 00:00:02.127000000,inf,0 days 00:00:02.529000000,square,0 days 00:00:01.948000000,plus,0 days 00:00:01.879000000,square,0 days 00:00:02.160000000,mult,0 days 00:00:01.594000000,inf,0 days 00:00:02.585000000,star,0 days 00:00:03.845000000,mult,0 days 00:00:01.794000000,window,0 days 00:00:01.370000000,hamburger,0 days 00:00:02.531000000,star,0 days 00:00:01.527000000,inf,0 days 00:00:01.765000000,triangle,0 days 00:00:01.444000000,hamburger,0 days 00:00:01.394000000,window,0 days 00:00:01.612000000,star,0 days 00:00:01.360000000,window,0 days 00:00:02.537000000,plus,0 days 00:00:01.344000000,star,0 days 00:00:01.647000000,triangle,0 days 00:00:02.582000000,mult,0 days 00:00:02.903000000,star,0 days 00:00:02.384000000,mult,0 days 00:00:01.613000000,square,0 days 00:00:01.507000000,mult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.981318181,3981,14,2017-07-04,14:27:28.974000,1.0,1,1879.0
dgQxRGBfdTM4cWweb,BcKgfS2coGNzsd4vJ,2017-07-04 15:49:59.652,40,40,1.0,0 days 00:01:27.297000000,0 days 00:00:02.175000000,square,0 days 00:00:02.687000000,star,0 days 00:00:02.273000000,square,0 days 00:00:02.577000000,inf,0 days 00:00:01.519000000,square,0 days 00:00:02.044000000,plus,0 days 00:00:01.947000000,star,0 days 00:00:01.637000000,inf,0 days 00:00:02.075000000,square,0 days 00:00:01.850000000,plus,0 days 00:00:02.049000000,circle,0 days 00:00:02.254000000,mult,0 days 00:00:01.896000000,window,0 days 00:00:02.250000000,triangle,0 days 00:00:02.468000000,star,0 days 00:00:02.072000000,window,0 days 00:00:04.585000000,star,0 days 00:00:01.993000000,inf,0 days 00:00:03.886000000,plus,0 days 00:00:01.848000000,window,0 days 00:00:02.436000000,mult,0 days 00:00:02.350000000,plus,0 days 00:00:03.088000000,star,0 days 00:00:02.107000000,hamburger,0 days 00:00:01.678000000,inf,0 days 00:00:02.667000000,star,0 days 00:00:02.087000000,hamburger,0 days 00:00:01.529000000,square,0 days 00:00:01.814000000,hamburger,0 days 00:00:02.160000000,plus,0 days 00:00:01.913000000,inf,0 days 00:00:01.541000000,square,0 days 00:00:02.011000000,mult,0 days 00:00:01.764000000,hamburger,0 days 00:00:01.479000000,square,0 days 00:00:02.134000000,triangle,0 days 00:00:02.117000000,star,0 days 00:00:02.816000000,mult,0 days 00:00:01.371000000,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.311100000,4311,15,2017-07-04,15:49:59.652000,1.0,2,2075.0
DG4kq65JLACk9qSvc,eobt3CosDzEtxWW5P,2017-07-04 18:02:57.356,47,47,1.0,0 days 00:01:28.560000000,0 days 00:00:01.723000000,inf,0 days 00:00:02.019000000,circle,0 days 00:00:01.831000000,mult,0 days 00:00:02.159000000,circle,0 days 00:00:01.964000000,mult,0 days 00:00:01.820000000,square,0 days 00:00:01.574000000,inf,0 days 00:00:02.028000000,star,0 days 00:00:01.783000000,circle,0 days 00:00:01.860000000,square,0 days 00:00:01.798000000,mult,0 days 00:00:02.095000000,window,0 days 00:00:03.575000000,hamburger,0 days 00:00:02.073000000,mult,0 days 00:00:01.964000000,square,0 days 00:00:02.900000000,star,0 days 00:00:01.437000000,hamburger,0 days 00:00:02.021000000,triangle,0 days 00:00:01.777000000,window,0 days 00:00:01.570000000,hamburger,0 days 00:00:01.690000000,plus,0 days 00:00:01.803000000,circle,0 days 00:00:01.632000000,hamburger,0 days 00:00:01.721000000,inf,0 days 00:00:02.153000000,mult,0 days 00:00:01.875000000,circle,0 days 00:00:01.668000000,star,0 days 00:00:01.583000000,circle,0 days 00:00:01.520000000,hamburger,0 days 00:00:01.758000000,mult,0 days 00:00:02.121000000,triangle,0 days 00:00:01.905000000,square,0 days 00:00:02.187000000,window,0 days 00:00:01.793000000,hamburger,0 days 00:00:01.708000000,square,0 days 00:00:01.508000000,inf,0 days 00:00:01.448000000,hamburger,0 days 00:00:01.705000000,window,0 days 00:00:01.926000000,circle,0 days 00:00:01.415000000,hamburger,0 days 00:00:01.940000000,square,0 days 00:00:02.020000000,plus,0 days 00:00:02.022000000,circle,0 days 00:00:01.788000000,window,0 days 00:00:02.202000000,triangle,0 days 00:00:01.913000000,window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.734787234,3734,18,2017-07-04,18:02:57.356000,1.0,1,1825.5
xetHbh6QynaDZj6WS,9G6ytzP9qiBSRDeCF,2017-07-05 15:28:11.199,62,63,0.9841269841269841,0 days 00:01:27.075000000,0 days 00:00:01.756000000,inf,0 days 00:00:01.233000000,triangle,0 days 00:00:01.468000000,mult,0 days 00:00:01.281000000,plus,0 days 00:00:01.185000000,triangle,0 days 00:00:01.132000000,window,0 days 00:00:01.334000000,circle,0 days 00:00:01.084000000,window,0 days 00:00:01.682000000,plus,0 days 00:00:01.353000000,triangle,0 days 00:00:01.616000000,circle,0 days 00:00:01.150000000,triangle,0 days 00:00:02.084000000,circle,0 days 00:00:01.949000000,inf,0 days 00:00:01.420000000,plus,0 days 00:00:01.117000000,window,0 days 00:00:01.329000000,triangle,0 days 00:00:01.252000000,plus,0 days 00:00:01.583000000,star,0 days 00:00:01.416000000,inf,0 days 00:00:02.186000000,mult,0 days 00:00:01.482000000,inf,0 days 00:00:01.497000000,star,0 days 00:00:01.403000000,window,0 days 00:00:01.301000000,hamburger,0 days 00:00:01.116000000,triangle,0 days 00:00:01.652000000,star,0 days 00:00:01.600000000,triangle,0 days 00:00:01.702000000,plus,0 days 00:00:01.199000000,circle,0 days 00:00:01.597000000,square,0 days 00:00:01.136000000,triangle,0 days 00:00:01.350000000,square,0 days 00:00:01.401000000,mult,0 days 00:00:01.300000000,circle,0 days 00:00:01.649000000,mult,0 days 00:00:01.048000000,triangle,0 days 00:00:01.221000000,circle,0 days 00:00:01.315000000,hamburger,0 days 00:00:01.116000000,circle,0 days 00:00:01.485000000,square,0 days 00:00:01.400000000,star,0 days 00:00:01.250000000,inf,0 days 00:00:01.717000000,mult,0 days 00:00:01.417000000,circle,0 days 00:00:01.333000000,plus,0 days 00:00:01.982000000,mult,0 days 00:00:01.419000000,hamburger,0 days 00:00:01.566000000,inf,0 days 00:00:01.149000000,triangle,0 days 00:00:01.451000000,star,0 days 00:00:01.701000000,square,0 days 00:00:01.350000000,plus,0 days 00:00:01.332000000,mult,0 days 00:00:01.152000000,circle,0 days 00:00:01.267000000,hamburger,0 days 00:00:01.215000000,square,0 days 00:00:01.166000000,window,0 days 00:00:01.154000000,square,0 days 00:00:01.215000000,hamburger,0 days 00:00:01.367000000,plus,0 days 00:00:02.788032258,2788,15,2017-07-05,15:28:11.199000,0.0,0,1350.0
qcqizAkZEDT7NKAge,KoSvgxuF5KGjvL2g3,2017-07-05 20:04:39.780,55,56,0.9821428571428571,0 days 00:01:28.384000000,0 days 00:00:02.424000000,inf,0 days 00:00:01.484000000,plus,0 days 00:00:01.950000000,window,0 days 00:00:01.933000000,inf,0 days 00:00:01.934000000,mult,0 days 00:00:01.285000000,square,0 days 00:00:01.898000000,inf,0 days 00:00:01.518000000,star,0 days 00:00:01.432000000,inf,0 days 00:00:01.552000000,star,0 days 00:00:01.399000000,square,0 days 00:00:01.901000000,hamburger,0 days 00:00:02.116000000,mult,0 days 00:00:01.516000000,hamburger,0 days 00:00:01.400000000,window,0 days 00:00:02.035000000,mult,0 days 00:00:01.333000000,window,0 days 00:00:01.288000000,mult,0 days 00:00:02.213000000,inf,0 days 00:00:01.466000000,circle,0 days 00:00:01.583000000,triangle,0 days 00:00:01.549000000,inf,0 days 00:00:01.284000000,square,0 days 00:00:01.068000000,inf,0 days 00:00:01.867000000,star,0 days 00:00:01.232000000,window,0 days 00:00:01.268000000,circle,0 days 00:00:01.867000000,square,0 days 00:00:01.949000000,mult,0 days 00:00:01.351000000,circle,0 days 00:00:01.666000000,star,0 days 00:00:01.350000000,inf,0 days 00:00:01.767000000,plus,0 days 00:00:01.334000000,window,0 days 00:00:01.768000000,triangle,0 days 00:00:01.783000000,star,0 days 00:00:02.166000000,plus,0 days 00:00:01.416000000,square,0 days 00:00:01.885000000,star,0 days 00:00:01.449000000,square,0 days 00:00:01.917000000,star,0 days 00:00:01.467000000,plus,0 days 00:00:01.433000000,circle,0 days 00:00:01.867000000,plus,0 days 00:00:01.117000000,inf,0 days 00:00:02.083000000,plus,0 days 00:00:01.235000000,hamburger,0 days 00:00:01.799000000,square,0 days 00:00:01.266000000,window,0 days 00:00:01.418000000,square,0 days 00:00:01.149000000,inf,0 days 00:00:01.218000000,plus,0 days 00:00:00.965000000,inf,0 days 00:00:01.268000000,circle,0 days 00:00:01.218000000,mult,,,,,,,,,,,,,0 days 00:00:03.133625000,3133,20,2017-07-05,20:04:39.780000,0.0,0,1484.0
MtE2NEnzdfMwxB6Fg,iPppckgzp8sRDpzfy,2017-07-05 20:13:49.504,42,42,1.0,0 days 00:01:25.219000000,0 days 00:00:02.750000000,circle,0 days 00:00:01.387000000,hamburger,0 days 00:00:01.967000000,window,0 days 00:00:02.825000000,mult,0 days 00:00:03.183000000,inf,0 days 00:00:02.455000000,plus,0 days 00:00:02.060000000,circle,0 days 00:00:01.960000000,plus,0 days 00:00:01.335000000,triangle,0 days 00:00:01.573000000,hamburger,0 days 00:00:01.817000000,circle,0 days 00:00:02.588000000,mult,0 days 00:00:01.853000000,window,0 days 00:00:03.659000000,star,0 days 00:00:02.545000000,window,0 days 00:00:02.418000000,triangle,0 days 00:00:02.267000000,square,0 days 00:00:02.154000000,star,0 days 00:00:02.317000000,mult,0 days 00:00:01.953000000,hamburger,0 days 00:00:03.896000000,mult,0 days 00:00:02.531000000,window,0 days 00:00:01.936000000,hamburger,0 days 00:00:01.551000000,star,0 days 00:00:01.610000000,circle,0 days 00:00:02.501000000,mult,0 days 00:00:01.285000000,plus,0 days 00:00:01.785000000,star,0 days 00:00:02.189000000,window,0 days 00:00:01.332000000,inf,0 days 00:00:02.272000000,triangle,0 days 00:00:03.376000000,star,0 days 00:00:02.189000000,window,0 days 00:00:02.052000000,mult,0 days 00:00:01.151000000,inf,0 days 00:00:01.986000000,window,0 days 00:00:01.770000000,star,0 days 00:00:01.873000000,mult,0 days 00:00:01.286000000,star,0 days 00:00:01.469000000,inf,0 days 00:00:02.250000000,window,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.108928571,4108,20,2017-07-05,20:13:49.504000,1.0,2,2052.0
rzxYEB8JcxiSnHhNz,hNFQhYYiZds7GPBSX,2017-07-05 21:25:00.021,48,48,1.0,0 days 00:01:28.188000000,0 days 00:00:01.666000000,circle,0 days 00:00:01.964000000,triangle,0 days 00:00:02.237000000,hamburger,0 days 00:00:01.535000000,inf,0 days 00:00:01.969000000,square,0 days 00:00:01.897000000,inf,0 days 00:00:01.693000000,plus,0 days 00:00:01.827000000,hamburger,0 days 00:00:02.253000000,mult,0 days 00:00:02.662000000,star,0 days 00:00:01.802000000,plus,0 days 00:00:01.944000000,star,0 days 00:00:01.662000000,hamburger,0 days 00:00:01.783000000,window,0 days 00:00:02.079000000,mult,0 days 00:00:01.926000000,hamburger,0 days 00:00:02.105000000,window,0 days 00:00:01.961000000,inf,0 days 00:00:01.794000000,square,0 days 00:00:01.738000000,plus,0 days 00:00:01.652000000,mult,0 days 00:00:01.950000000,window,0 days 00:00:01.771000000,plus,0 days 00:00:02.236000000,star,0 days 00:00:02.005000000,hamburger,0 days 00:00:02.400000000,square,0 days 00:00:01.330000000,circle,0 days 00:00:01.956000000,triangle,0 days 00:00:01.776000000,hamburger,0 days 00:00:01.599000000,circle,0 days 00:00:01.575000000,hamburger,0 days 00:00:01.348000000,circle,0 days 00:00:01.798000000,star,0 days 00:00:01.336000000,inf,0 days 00:00:02.551000000,star,0 days 00:00:01.717000000,mult,0 days 00:00:01.481000000,inf,0 days 00:00:01.351000000,circle,0 days 00:00:01.985000000,hamburger,0 days 00:00:01.680000000,window,0 days 00:00:02.636000000,star,0 days 00:00:01.601000000,mult,0 days 00:00:01.364000000,inf,0 days 00:00:01.632000000,window,0 days 00:00:02.117000000,mult,0 days 00:00:01.584000000,triangle,0 days 00:00:01.803000000,plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.644145833,3644,21,2017-07-05,21:25:00.021000,1.0,0,1798.0
ufJTFy3A2YSK5j5Wg,3ZJxRxNFMbsihHc9n,2017-07-06 08:53:14.754,48,48,1.0,0 days 00:01:28.160000000,0 days 00:00:01.707000000,hamburger,0 days 00:00:01.734000000,star,0 days 00:00:02.320000000,mult,0 days 00:00:01.646000000,circle,0 days 00:00:02.874000000,plus,0 days 00:00:01.908000000,inf,0 days 00:00:01.802000000,triangle,0 days 00:00:02.529000000,plus,0 days 00:00:01.569000000,hamburger,0 days 00:00:03.336000000,plus,0 days 00:00:02.175000000,window,0 days 00:00:01.867000000,plus,0 days 00:00:01.636000000,inf,0 days 00:00:01.469000000,square,0 days 00:00:01.774000000,triangle,0 days 00:00:01.954000000,window,0 days 00:00:01.560000000,hamburger,0 days 00:00:01.898000000,triangle,0 days 00:00:01.801000000,window,0 days 00:00:02.291000000,star,0 days 00:00:01.611000000,inf,0 days 00:00:01.655000000,star,0 days 00:00:01.795000000,plus,0 days 00:00:02.908000000,mult,0 days 00:00:01.787000000,star,0 days 00:00:01.454000000,hamburger,0 days 00:00:01.409000000,inf,0 days 00:00:01.368000000,window,0 days 00:00:02.332000000,plus,0 days 00:00:02.393000000,inf,0 days 00:00:02.073000000,mult,0 days 00:00:01.741000000,inf,0 days 00:00:01.422000000,square,0 days 00:00:01.388000000,inf,0 days 00:00:01.813000000,triangle,0 days 00:00:01.635000000,star,0 days 00:00:01.373000000,square,0 days 00:00:02.197000000,mult,0 days 00:00:01.858000000,window,0 days 00:00:01.804000000,mult,0 days 00:00:01.797000000,triangle,0 days 00:00:01.266000000,square,0 days 00:00:01.557000000,window,0 days 00:00:01.436000000,square,0 days 00:00:02.148000000,mult,0 days 00:00:01.478000000,inf,0 days 00:00:01.582000000,star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.651875000,3651,8,2017-07-06,08:53:14.754000,1.0,1,1787.0
C4Zh7Nrgzikdjoi8H,S8gTWpiMcgjKXNCXy,2017-07-06 12:44:37.163,37,37,1.0,0 days 00:01:29.154000000,0 days 00:00:02.629000000,star,0 days 00:00:02.374000000,mult,0 days 00:00:02.132000000,hamburger,0 days 00:00:02.532000000,star,0 days 00:00:03.425000000,square,0 days 00:00:03.363000000,mult,0 days 00:00:02.264000000,star,0 days 00:00:02.740000000,plus,0 days 00:00:02.159000000,circle,0 days 00:00:02.527000000,plus,0 days 00:00:02.691000000,star,0 days 00:00:02.161000000,plus,0 days 00:00:03.431000000,star,0 days 00:00:02.197000000,square,0 days 00:00:02.350000000,triangle,0 days 00:00:02.407000000,inf,0 days 00:00:02.543000000,plus,0 days 00:00:02.369000000,inf,0 days 00:00:02.257000000,square,0 days 00:00:01.991000000,star,0 days 00:00:02.309000000,inf,0 days 00:00:02.300000000,hamburger,0 days 00:00:02.202000000,circle,0 days 00:00:02.275000000,square,0 days 00:00:01.937000000,star,0 days 00:00:01.901000000,hamburger,0 days 00:00:02.159000000,inf,0 days 00:00:02.494000000,star,0 days 00:00:01.961000000,plus,0 days 00:00:03.825000000,star,0 days 00:00:02.073000000,square,0 days 00:00:01.851000000,inf,0 days 00:00:02.454000000,triangle,0 days 00:00:02.027000000,inf,0 days 00:00:02.980000000,circle,0 days 00:00:02.252000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.775567567,4775,12,2017-07-06,12:44:37.163000,1.0,1,2304.5
7HD3cLF6NHxDQNLuH,ejRHjXD7gkkqPqt33,2017-07-06 19:15:32.335,13,14,0.9285714285714286,0 days 00:01:03.963000000,0 days 00:00:01.971000000,window,0 days 00:00:03.384000000,mult,0 days 00:00:02.967000000,plus,0 days 00:00:02.268000000,inf,0 days 00:00:01.881000000,square,0 days 00:00:02.302000000,circle,0 days 00:00:03.417000000,mult,0 days 00:00:12.567000000,plus,0 days 00:00:01.984000000,inf,0 days 00:00:07.133000000,mult,0 days 00:00:02.501000000,window,0 days 00:00:05.200000000,mult,0 days 00:00:07.918000000,triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:08.532571428,8532,19,2017-07-06,19:15:32.335000,1.0,4,2967.0
QptuC5gB9iueqdAxL,yXRfo8vP4imWrjLmK,2017-07-07 10:02:46.448,42,43,0.9767441860465116,0 days 00:01:26.984000000,0 days 00:00:02.310000000,inf,0 days 00:00:01.651000000,circle,0 days 00:00:01.994000000,square,0 days 00:00:01.654000000,circle,0 days 00:00:01.599000000,hamburger,0 days 00:00:05.054000000,inf,0 days 00:00:02.089000000,plus,0 days 00:00:01.621000000,hamburger,0 days 00:00:02.361000000,mult,0 days 00:00:01.773000000,inf,0 days 00:00:01.536000000,mult,0 days 00:00:01.798000000,circle,0 days 00:00:01.632000000,star,0 days 00:00:01.429000000,mult,0 days 00:00:03.877000000,triangle,0 days 00:00:01.862000000,inf,0 days 00:00:01.926000000,mult,0 days 00:00:01.689000000,plus,0 days 00:00:02.370000000,triangle,0 days 00:00:01.871000000,inf,0 days 00:00:02.692000000,plus,0 days 00:00:01.943000000,circle,0 days 00:00:01.705000000,hamburger,0 days 00:00:01.707000000,plus,0 days 00:00:01.467000000,window,0 days 00:00:01.763000000,plus,0 days 00:00:01.772000000,star,0 days 00:00:03.815000000,inf,0 days 00:00:01.674000000,window,0 days 00:00:01.670000000,star,0 days 00:00:01.690000000,square,0 days 00:00:02.076000000,circle,0 days 00:00:01.641000000,hamburger,0 days 00:00:01.848000000,mult,0 days 00:00:01.854000000,star,0 days 00:00:01.989000000,inf,0 days 00:00:01.673000000,circle,0 days 00:00:02.086000000,plus,0 days 00:00:01.705000000,inf,0 days 00:00:01.751000000,mult,0 days 00:00:02.145000000,square,0 days 00:00:01.806000000,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.989581395,3989,10,2017-07-07,10:02:46.448000,0.0,3,1785.5
wokmR3RRLgCpdiBZg,a5wK7kzhSdNkb6JfR,2017-07-07 10:09:29.547,46,46,1.0,0 days 00:01:28.403000000,0 days 00:00:01.690000000,hamburger,0 days 00:00:01.980000000,inf,0 days 00:00:01.420000000,triangle,0 days 00:00:02.098000000,hamburger,0 days 00:00:01.868000000,plus,0 days 00:00:01.899000000,hamburger,0 days 00:00:01.534000000,star,0 days 00:00:02.404000000,mult,0 days 00:00:01.663000000,circle,0 days 00:00:02.798000000,plus,0 days 00:00:01.520000000,circle,0 days 00:00:01.682000000,star,0 days 00:00:01.316000000,circle,0 days 00:00:01.600000000,square,0 days 00:00:01.752000000,mult,0 days 00:00:01.813000000,hamburger,0 days 00:00:01.654000000,window,0 days 00:00:01.485000000,square,0 days 00:00:01.699000000,triangle,0 days 00:00:01.598000000,square,0 days 00:00:08.018000000,circle,0 days 00:00:02.701000000,mult,0 days 00:00:01.567000000,square,0 days 00:00:01.434000000,star,0 days 00:00:01.197000000,inf,0 days 00:00:01.451000000,circle,0 days 00:00:01.465000000,hamburger,0 days 00:00:01.634000000,triangle,0 days 00:00:02.438000000,star,0 days 00:00:01.397000000,inf,0 days 00:00:02.900000000,star,0 days 00:00:01.382000000,window,0 days 00:00:02.036000000,plus,0 days 00:00:01.532000000,square,0 days 00:00:01.438000000,plus,0 days 00:00:01.394000000,window,0 days 00:00:01.553000000,mult,0 days 00:00:01.467000000,square,0 days 00:00:02.500000000,star,0 days 00:00:02.882000000,hamburger,0 days 00:00:02.050000000,square,0 days 00:00:01.433000000,inf,0 days 00:00:01.304000000,window,0 days 00:00:02.513000000,plus,0 days 00:00:01.471000000,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:03.805065217,3805,10,2017-07-07,10:09:29.547000,0.0,5,1634.0
St5GQWbjzaZvqf5Eu,BcKgfS2coGNzsd4vJ,2017-07-07 10:34:22.553,37,38,0.9736842105263158,0 days 00:01:28.944000000,0 days 00:00:01.638000000,circle,0 days 00:00:01.159000000,square,0 days 00:00:02.578000000,window,0 days 00:00:02.691000000,hamburger,0 days 00:00:02.606000000,square,0 days 00:00:01.624000000,circle,0 days 00:00:01.937000000,mult,0 days 00:00:01.896000000,hamburger,0 days 00:00:02.078000000,mult,0 days 00:00:02.387000000,star,0 days 00:00:02.349000000,triangle,0 days 00:00:01.879000000,window,0 days 00:00:03.956000000,plus,0 days 00:00:02.014000000,hamburger,0 days 00:00:01.910000000,circle,0 days 00:00:02.700000000,mult,0 days 00:00:02.100000000,triangle,0 days 00:00:02.427000000,plus,0 days 00:00:01.629000000,hamburger,0 days 00:00:01.782000000,square,0 days 00:00:02.360000000,star,0 days 00:00:04.663000000,triangle,0 days 00:00:03.150000000,inf,0 days 00:00:03.185000000,square,0 days 00:00:01.611000000,hamburger,0 days 00:00:01.964000000,square,0 days 00:00:02.000000000,window,0 days 00:00:01.849000000,square,0 days 00:00:02.179000000,mult,0 days 00:00:02.659000000,star,0 days 00:00:03.563000000,plus,0 days 00:00:01.794000000,circle,0 days 00:00:02.412000000,mult,0 days 00:00:02.551000000,inf,0 days 00:00:02.388000000,star,0 days 00:00:02.941000000,plus,0 days 00:00:01.976000000,mult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 days 00:00:04.619184210,4619,10,2017-07-07,10:34:22.553000,1.0,3,2179.0
